source|target
329bab3a-4867-5e0f-b9a6-8fdc0972e095|Challenge_10
27f67358-83be-5303-b8bb-d1061e1c8d7a|Challenge_17
7464cc70-abca-5122-bdf8-5e9e47d3bd41|Challenge_1
e3d3010c-d623-5d7a-9a6f-35323ab904c9|Challenge_6
c0f44530-9ce9-5c90-8d10-4dec8fd277aa|Challenge_1
d8d0fe23-0893-5a08-a133-40f719006478|Challenge_1
e9910f58-6438-556a-ba86-818ea31fb2a9|Challenge_6
e48c6462-8b4a-55b3-88d9-5d12792ee968|Challenge_17
827b1116-dc30-593b-a55c-16956c39c829|Challenge_17
7464cc70-abca-5122-bdf8-5e9e47d3bd41|Challenge_5
a02ffda1-3532-551a-ba06-81e64f58420e|Challenge_1
1e26986c-136c-577e-89f4-948133f5e822|Challenge_1
87676004-b8a5-5fc8-bcff-1b6ae8646b10|Challenge_6
d6890cf5-a10a-5373-a4fb-f1cc2c1f6188|Challenge_1
479cec88-0c7e-5ce0-b0ce-bc3da9388715|Challenge_1
604f5a15-d233-59cf-8477-bb36074f40a1|Challenge_5
884b861d-4bc6-5967-8284-5cee8dc2ef80|Challenge_6
72dbbf74-2166-5c55-8c62-37886b14605c|Challenge_1
b00ce766-2716-5cc2-98ed-13375257a479|Challenge_17
94c4754c-9b1f-5b1b-81d2-b6d4e0ab30a0|Challenge_5
a18624ce-3d32-507f-8a96-4cd35c6cdc94|Challenge_6
d6890cf5-a10a-5373-a4fb-f1cc2c1f6188|Challenge_5
13d8f711-860f-5a3b-856f-ddf4b38cede7|Challenge_5
51bc8f25-d3e9-5c99-95ef-2703bb14aa5a|Challenge_1
08d59296-3c55-5705-ac55-06c20ee54089|Challenge_10
8cee156f-b943-5c40-a323-0e9378d6bb6b|Challenge_6
ed8055e1-e343-54e5-b6a9-56d058dad194|Challenge_6
ff5d78fa-d9bb-5e05-a6cf-066fb76976eb|Challenge_4
ce718e2b-ebfe-5cc9-8fca-fb62157ca238|Challenge_10
faf44597-a5fd-5c6d-82be-f7c2bae1b2a8|Challenge_1
2a561905-dfd7-5366-80f8-702fad75e107|Challenge_10
3d44812e-0506-5b82-b79f-32194c72258b|Challenge_4
02441855-c966-55b1-81ec-90304764011b|Challenge_1
45818540-6674-51ce-bc2f-8adaf6f0630f|Challenge_10
566ec10f-f322-589e-83a4-a6330c17df51|Challenge_17
e1c4d452-15ee-5baf-9057-47d7ad0c4ac6|Challenge_4
be8bf615-6f44-563f-b05a-764179768494|Challenge_6
33f1ba5a-3fa1-527c-b159-1a9085b81cb7|Challenge_5
4e2705f2-6f63-5264-9aa0-78defe46b86a|Challenge_6
93750600-2f58-57b2-ae36-21f15c3c543b|Challenge_17
c0f3ea48-395b-577b-a1e3-2e846ec2f6fa|Challenge_1
be8bf615-6f44-563f-b05a-764179768494|Challenge_4
4e2705f2-6f63-5264-9aa0-78defe46b86a|Challenge_4
434e498d-4d3a-52cb-b3a7-f49d963d97ea|Challenge_1
5bf73003-ef64-5a6a-860d-4614fe34dab8|Challenge_4
84cf2b27-3459-5a7b-9984-0dfd6b2c1bdf|Challenge_5
0c167b95-0992-59a6-86e6-bdf1935768e7|Challenge_4
62d01184-34eb-5026-91df-23ad60610137|Challenge_6
c76abc26-664d-57ba-8506-f9e244909f3c|Challenge_6
d7af3f82-0e66-5783-a356-cdf34c445377|Challenge_4
71823dc4-d6a9-5723-b43b-e8a5339e7bb1|Challenge_17
172ace0f-6fd5-5170-9977-3ad8b604a923|Challenge_6
2d60f894-2aa3-5060-950d-4e1f46cb5c4c|Challenge_17
07169962-b926-5ec0-9d24-77804ce438be|Challenge_1
9decf71d-ff1f-5bc4-b7af-b68a66db7f30|Challenge_1
c76abc26-664d-57ba-8506-f9e244909f3c|Challenge_4
702d43dd-9884-54f3-9d6d-396b7e7daa11|Challenge_1
c288fae3-38f7-50b4-8a9b-ecb63bf78abe|Challenge_4
228fc41d-0106-5ad9-a006-84c15d23f9a9|Challenge_4
329bab3a-4867-5e0f-b9a6-8fdc0972e095|Challenge_6
8f8af34d-8dae-54e0-be9b-5baef36fcf89|Challenge_10
2767e0ca-e154-5653-947b-32f9874740ba|Challenge_10
fefdbdbf-f313-57da-bde8-657ae7d821d1|Challenge_6
c022ab5b-d5c7-5ff5-b911-d5fff72f5868|Challenge_4
329bab3a-4867-5e0f-b9a6-8fdc0972e095|Challenge_4
a7ce7cbd-1a1d-57a5-97a0-4f1504eb533f|Challenge_1
f2ddd3cd-0f78-5562-b3bb-577f20a3322d|Challenge_10
4b9633fd-1a45-5ef2-b79a-a6d8f04585ea|Challenge_6
3c838db5-92ce-5198-8ed7-f2b3eb56e639|Challenge_4
debd9eec-503a-523a-80e4-15410a2d6edb|Challenge_1
44bb3b40-41b4-534e-94f0-795dc6b9f01e|Challenge_1
3687d00c-234f-5bae-be60-066f6d5402e2|Challenge_1
9515ca63-19f2-55bf-b45c-ba1eda31ccb8|Challenge_1
e1aecd81-90fa-525e-8fc5-49d9cdf2103e|Challenge_17
5b0a1f3f-ce53-5e4d-ab8f-d7c189068882|Challenge_1
e3d3010c-d623-5d7a-9a6f-35323ab904c9|Challenge_5
9f3cf554-3c41-5bf7-95bb-8c4bc4a4ea83|Challenge_6
47a7893c-e967-5a6d-839f-a1f1db35a2ca|Challenge_10
08d59296-3c55-5705-ac55-06c20ee54089|Challenge_4
6f31ca78-b485-52ba-ba3b-e750f8a19fc6|Challenge_1
564e118b-f337-59ff-8713-5ddeb749c1c6|Challenge_17
ce718e2b-ebfe-5cc9-8fca-fb62157ca238|Challenge_6
b5df9f40-dcf3-565e-ba7b-7128203ad3e2|Challenge_1
e7e98e43-7120-532e-8a59-82d95efba671|Challenge_4
45818540-6674-51ce-bc2f-8adaf6f0630f|Challenge_6
87676004-b8a5-5fc8-bcff-1b6ae8646b10|Challenge_5
ce718e2b-ebfe-5cc9-8fca-fb62157ca238|Challenge_4
884b861d-4bc6-5967-8284-5cee8dc2ef80|Challenge_5
257c00c0-89de-5268-8b90-131dd79205d6|Challenge_1
2a561905-dfd7-5366-80f8-702fad75e107|Challenge_4
8f6b5d57-8fbb-51d0-bfee-803b7255ac3f|Challenge_10
1527aba5-af6c-5d70-aff2-cafd5e0d9ffb|Challenge_5
a18624ce-3d32-507f-8a96-4cd35c6cdc94|Challenge_5
733cbb7b-b4e0-5ab1-bcc3-7e0a9fc03e2d|Challenge_4
8cee156f-b943-5c40-a323-0e9378d6bb6b|Challenge_5
79866fc5-3bca-55ff-bd95-90a9c8e678b2|Challenge_6
dcce33ff-a6a5-5563-85f3-4efa2a4863c6|Challenge_5
3cbb9abc-d3d9-56d2-8a99-faa095db0b6c|Challenge_1
c229bdbd-e157-581b-a314-c77bc8d50f49|Challenge_1
4a974772-4ef2-5213-abe8-1e33b27db5bc|Challenge_6
7334f68d-fe0e-5a8f-ad8a-26476a8a3cb7|Challenge_6
be8bf615-6f44-563f-b05a-764179768494|Challenge_5
409bb358-2494-58a7-b6e6-45e05a007239|Challenge_6
4ebd0208-8328-5d69-8c44-ec50939c0967|Challenge_5
b5e2f9cd-9696-51b1-8b91-f6760b863ece|Challenge_4
4e2705f2-6f63-5264-9aa0-78defe46b86a|Challenge_5
fde5343b-4323-5a25-9876-0da8bc5b3cde|Challenge_17
409bb358-2494-58a7-b6e6-45e05a007239|Challenge_4
d33778dd-6b6a-5e6f-ac6a-c86f52877538|Challenge_4
2767e0ca-e154-5653-947b-32f9874740ba|Challenge_6
2791ce86-3c33-5b5f-8618-5a466a5a6ad0|Challenge_1
a1f142ee-7da6-5885-be97-f48d84bd42a4|Challenge_1
cfaa7b1b-4126-524a-95f4-3c2822c16cee|Challenge_1
8ea96f7e-8462-53ad-b153-1a93f4f4cd71|Challenge_6
62d01184-34eb-5026-91df-23ad60610137|Challenge_5
f2ddd3cd-0f78-5562-b3bb-577f20a3322d|Challenge_6
d99c679c-0bdc-5cd0-a780-b6a2387144eb|Challenge_4
6bd07b97-425d-5f09-9faf-fe16f372b0d9|Challenge_1
1ffa5786-41c7-5035-84be-cfe1e6817ac0|Challenge_1
3208fad9-9041-5db1-a4ec-132b6d5f1f77|Challenge_5
172ace0f-6fd5-5170-9977-3ad8b604a923|Challenge_5
0b9ff581-bcdb-5d1d-8454-7d1c07a771a9|Challenge_1
e5d11fce-292a-56e7-a7ed-9f238b68332f|Challenge_1
b6fd1cf3-f5aa-5a2a-81b5-7363ea2c44aa|Challenge_1
0371c4b7-c22e-5ee1-8a84-8ad51283e21b|Challenge_4
d5617d85-7698-5a36-a302-4a6864c67aae|Challenge_1
c022ab5b-d5c7-5ff5-b911-d5fff72f5868|Challenge_5
329bab3a-4867-5e0f-b9a6-8fdc0972e095|Challenge_5
7336d57f-43a5-5f6b-a5bc-57b290145cda|Challenge_1
47a7893c-e967-5a6d-839f-a1f1db35a2ca|Challenge_6
b02f8814-ee06-5c98-b083-0f6dbda3f020|Challenge_4
f4925e79-b3c1-5f3a-8bf8-15dd56fd7b0a|Challenge_1
6658781b-834e-5897-89b2-6ac85a16ed96|Challenge_4
11c51c5a-3ab4-506d-963c-480e81199b0d|Challenge_4
5acd9cab-7ca9-5a9a-bac1-6193de6bd1de|Challenge_6
6672f549-c916-5632-bcf1-7945725dbfe9|Challenge_6
91b5a4b1-5f95-5e8e-adf2-fb776491eef9|Challenge_6
9f3cf554-3c41-5bf7-95bb-8c4bc4a4ea83|Challenge_5
5acd9cab-7ca9-5a9a-bac1-6193de6bd1de|Challenge_4
8f6b5d57-8fbb-51d0-bfee-803b7255ac3f|Challenge_4
7929d6b4-bd91-5a5c-bced-2e98515fa2ed|Challenge_10
1b09fe6d-87f2-56b5-8e62-592071956b7e|Challenge_6
1b09fe6d-87f2-56b5-8e62-592071956b7e|Challenge_4
96ef8575-3987-555a-bfea-36c5b330135f|Challenge_1
421c598a-3238-5ffa-b0c1-aefbd0ecd126|Challenge_6
852cfead-950f-5ce7-8e9f-7b6b53f1b596|Challenge_1
e2048e62-c1d0-5e15-84ce-3a0a10a4af28|Challenge_1
421c598a-3238-5ffa-b0c1-aefbd0ecd126|Challenge_4
4a974772-4ef2-5213-abe8-1e33b27db5bc|Challenge_5
b47576a5-a3fa-5f9c-8ece-1953a9f6653c|Challenge_6
f7fdccef-9e9c-58ac-9ee1-e0204907cefd|Challenge_6
ba2a98eb-3490-5117-804e-5551604d2320|Challenge_1
