id|published|year|month|title|authors|summary|journal_ref|doi|primary_category|categories|problem_def|keywords
c56515e5-d741-50d1-8e98-0247488ea450|2017-08-02T00:19:43+00:00|2017|8|Distributed Approximation of Maximum Independent Set andMaximum Matching|||||||The problem definition addressed in this research is the Maximum Independent Set (MaxIS) problem in distributed networks. The context that makes this problem important is that many real-world networks, such as social networks, wireless sensor networks, and peer-to-peer networks, have a distributed nature, and solving the MaxIS problem in these networks has numerous applications, including clustering, resource allocation, and network optimization. The key objective of this research is to develop an efficient distributed algorithm that can approximate the maximum independent set in a weighted graph, where each node has a bounded degree. The authors aim to achieve a good approximation factor while minimizing the number of communication rounds required to solve the problem. Specifically, the authors focus on designing a distributed algorithm that can be executed in the CONGEST model, which is a standard model for distributed computing in networks. The goal is to develop an algorithm that can be implemented in a distributed manner, where each node only communicates with its neighbors, and the algorithm terminates within a reasonable number of rounds. Overall, the authors' objective is to provide an efficient and scalable solution to the MaxIS problem in distributed networks, which can be applied to various real-world scenarios and has the potential to improve the performance and efficiency of these networks.|Distributed,Approximation,Algorithms,Maximum,Independent,Set,Graphs,CONGEST,Model,Weighted
debd9eec-503a-523a-80e4-15410a2d6edb|2022-09-30T11:17:45|2022|9|Scaling Graph 500 SSSP to 140 Trillion Edges with over 40 Million Cores|||||||The problem definition addressed in this research is the scalability issue of Single-Source Shortest Path (SSSP) algorithms on large-scale graphs, particularly on power-law graphs, in the context of high-performance computing (HPC) and distributed graph processing. The background that makes this problem important is the increasing significance of large-scale data-intensive applications, which are characterized by heavy communication loads, latency sensitivity, and load imbalance. These characteristics make it challenging to scale out graph algorithms, including SSSP, on supercomputers. The key objectives or goals the authors set to address this problem are: 1. To analyze the work efficiency of existing SSSP algorithms, including Bellman-Ford and Stepping, and identify the limitations that hinder their scalability. 2. To design and develop a new SSSP algorithm that can efficiently process large-scale graphs on distributed systems, minimizing the repeated visits to edges and reducing the communication overhead. 3. To optimize the algorithm for better scalability, exploring techniques such as sparsity optimization and dynamic sliding windows to reduce the computational complexity and improve the performance. Overall, the authors aim to develop a scalable SSSP algorithm that can efficiently process large-scale graphs on distributed systems, addressing the challenges of heavy communication loads, latency sensitivity, and load imbalance.|SSSP (Single Source Shortest Path),Graph 500,Supercomputers,Scalability,Graph Computing,Benchmarking,Shortest Path Problem,Bellman Ford,Hyper Stepping,Parallel Computing
ce718e2b-ebfe-5cc9-8fca-fb62157ca238|2020-07-12T16:38:07|2020|7|On Distributed Listing of Cliques|||||||The problem addressed in this research is the listing of all instances of a subgraph pattern, specifically Kp (complete graph on p nodes), in a distributed network, where each node has limited bandwidth and can only communicate with its neighbors. The context that makes this problem important is the increasing need for efficient algorithms in distributed networks, such as social networks, web graphs, and peer-to-peer networks, where subgraph listing is a fundamental problem with numerous applications. The key objective of this research is to develop an efficient algorithm that can list all instances of Kp in a distributed network, while minimizing the number of communication rounds required. The authors aim to overcome two main challenges: (1) controlling the sparsity of the problem assigned to each cluster, and (2) ensuring that the bandwidth available to each cluster is proportional to the size of the problem assigned to it. In particular, the authors focus on the CONGEST model, which is a widely used model for distributed networks, and aim to develop an algorithm that can list all instances of Kp in O(n^(3/4)) rounds, which is a significant improvement over existing algorithms. Overall, the goal of this research is to provide an efficient solution for subgraph listing in distributed networks, which can have a significant impact on various applications, such as network analysis, data mining, and graph processing.|Distributed,Listing,Cliques,CONGEST,Subgraph,Algorithm,Arboricity,Expander,Decomposition,Sparsity
faf44597-a5fd-5c6d-82be-f7c2bae1b2a8|2018-09-26T13:40:17|2018|9|Distributed Approximate Maximum Matching inthe CONGEST Model|||||||The problem addressed in this research is the maximum fractional matching problem in the CONGEST model, a synchronous distributed computing model. The context that makes this problem important is the need for efficient distributed algorithms to solve graph problems, particularly in large-scale networks where centralized algorithms are impractical. Maximum fractional matching is a fundamental problem in graph theory, and its distributed solution has applications in various fields, such as network optimization, resource allocation, and data processing. The key objective of this research is to develop a deterministic distributed algorithm that approximates the maximum fractional matching in a graph, with a focus on minimizing the number of communication rounds required. The authors aim to achieve a nearly optimal approximation ratio while keeping the communication complexity low. Specifically, they target a polylogarithmic number of rounds, which is a significant improvement over previous algorithms that require a large number of rounds. In summary, the problem definition addressed in this research is the development of an efficient distributed algorithm for maximum fractional matching in the CONGEST model, with the goal of achieving a good approximation ratio while minimizing communication complexity.|Matching,Bipartite,Graphs,Distributed,Algorithm,Maximum,CONGEST,Model,Complexity,Approximation
13d8f711-860f-5a3b-856f-ddf4b38cede7|2015-11-26T01:39:30+00:00|2015|11|Fast Distributed PageRank Computation ∗|||||||The problem definition addressed in this research is the efficient computation of PageRank in a distributed network. The context that makes this problem important is the increasing significance of distributed networks, such as peer-to-peer (P2P) and overlay networks, where nodes need to communicate with each other to perform tasks. PageRank, a fundamental algorithm in graph theory, is crucial in these networks for tasks like ranking nodes, identifying influential nodes, and detecting spam. The key objective of this research is to design a distributed algorithm that can efficiently compute PageRank in a network with n nodes, where each node has limited knowledge and can only communicate with its neighbors. The authors aim to achieve this goal by minimizing the number of communication rounds required to compute PageRank, while ensuring that the algorithm is scalable, efficient, and accurate. Specifically, the authors focus on developing a distributed algorithm that can estimate the PageRank vector with high probability, using a limited number of communication rounds and message sizes. They also aim to improve upon existing algorithms by reducing the number of rounds required to achieve a certain level of accuracy. Overall, the research addresses a critical problem in distributed networks, with the goal of enabling efficient and accurate computation of PageRank in large-scale networks.|PageRank,Distributed Algorithm,Random Walk,Monte Carlo Method,Graphs,Networks,Distributed Computing,Computational Complexity,Scalability,Undirected Graphs
3ad84924-a7dd-5448-9b4e-6dc8bb5800a4|2020-01-01T07:25:38|2020|1|Insert Your Title Here|FirstName Surname,FirstName Surname,FirstName Surname||||||The problem definition addressed in this research is the graph coloring problem, which is a fundamental problem in computer science with numerous applications in clustering, data mining, image capturing, and timetabling. The context that makes this problem important is that graph coloring is NP-hard, meaning there is no known polynomial-time algorithm that can solve it optimally. This complexity leads to a trade-off between solution quality and computation time, making it challenging to find efficient algorithms that can produce good solutions quickly. The key objective of this research is to develop an efficient graph coloring algorithm that can balance solution quality and computation time. Specifically, the authors aim to design an algorithm that can color a graph using as few colors as possible while minimizing the computation time. To achieve this goal, the authors focus on developing shortcuts and optimizations to improve the efficiency of the algorithm, particularly in the context of shared-memory architectures. Overall, the research aims to contribute to the development of fast and effective graph coloring algorithms that can be applied in various domains.|Graph coloring,Priority heuristics,Jones-Plassmann algorithm,Greedy algorithm,Largest Degree First (LDF),Shortcuts,Optimizations,Parallel graph coloring,Graph algorithms,Heuristics
7f212a83-25e9-534d-a751-23baedb19492|2015-04-15T04:49:20|2015|4|Efficient distributed subgraph similarity matching|Ye Yuan||||||The problem definition addressed in this research revolves around optimizing query decomposition in distributed query processing systems. The context that makes this problem important is the increasing complexity of querying large-scale distributed data, which leads to high processing costs and network overhead. In this context, query decomposition is a crucial step that involves breaking down a query into smaller sub-queries that can be executed in parallel across multiple machines. However, the decomposition process can significantly impact the overall performance of the system. The key objective of this research is to optimize query decomposition by minimizing the number of intermediate results and maximizing the sharing of computation among sub-queries. This is achieved by finding the optimal set of h-trees that cover the query, where h-trees are a data structure used to represent the decomposition of a query. The authors' goal is to develop an efficient algorithm that can solve this optimization problem, which is shown to be NP-complete. By addressing this problem, the authors aim to reduce the processing cost and network overhead associated with distributed query processing, ultimately leading to improved system performance and scalability.|Subgraph,Similarity,Matching,Distributed,Graph,Query,Relaxation,Decomposition,Parallel,Processing
2f1de64d-7a0b-52d2-a71b-b2ed36334e65|2023-07-14T13:09:07|2023|7|Distributed (&#x03B1;, &#x03B2;)-Core Decomposition over Bipartite Graphs|||||||The problem definition addressed in this research revolves around efficiently computing the Bi-index, a measure used to analyze the structure of bipartite graphs. The context that makes this problem important is the increasing prevalence of bipartite graphs in various domains, such as social networks, recommender systems, and biological networks, where understanding the graph structure is crucial for applications like community detection, link prediction, and graph clustering. The key objective of this research is to develop an efficient algorithm for computing the Bi-index, which is a challenging task due to the high computational complexity of existing methods. The authors aim to address this problem by proposing optimizations that reduce the computational cost and improve the scalability of Bi-index computation, making it feasible for large-scale bipartite graphs. Specifically, the authors focus on developing a more efficient algorithm that can handle large bipartite graphs, reduce the number of iterations required for convergence, and minimize the memory usage. By achieving these objectives, the authors aim to provide a practical solution for computing the Bi-index, enabling researchers and practitioners to better analyze and understand the structure of bipartite graphs in various domains.|Core decomposition,Bipartite graphs,Distributed algorithms,Graph processing,Cohesive subgraph,core,Bi-indexes,Distributed computing,Graph partitioning,Scalability
323f7f75-f334-5804-b031-bb8b1f6d563d|2014-03-28T15:36:57|2014|3|Parallel Subgraph Listing in a Large-Scale Graph|||||||The problem addressed in this research is the efficient execution of subgraph listing, a fundamental operation in graph computing, on large-scale undirected graphs in parallel. The context that makes this problem important is the increasing need to analyze massive graphs in various domains, such as social networks, biological networks, and web graphs, to uncover hidden patterns and relationships. Subgraph listing is a computationally challenging task, as the size of the result set can be exponential to the number of vertices in the pattern graph. The key objectives or goals the authors set to address this problem are: 1. To design a parallel framework, PSgL, that can efficiently execute subgraph listing on large-scale graphs. 2. To develop optimization techniques to reduce the computation, communication, and memory costs associated with subgraph listing. 3. To achieve a good workload balance among parallel workers to minimize the impact of workload imbalance on performance. Overall, the authors aim to provide a scalable and efficient solution for subgraph listing on large-scale graphs, enabling faster and more accurate analysis of complex networks.|Subgraph,Listing,Parallel,Graph,Large-scale,Algorithm,Enumeration,Pattern,Distributed,Scalability
3ae1dae8-54fe-5160-8d98-8fc70518ce5b|2014-06-21T10:26:58|2014|6|Distributed Graph Simulation: Impossibility and Possibility|XinWang||||||"The problem definition addressed in this research is the efficient querying of big graphs that are fragmented and distributed across multiple sites. The context that makes this problem important is the increasing prevalence of large-scale graph-structured data in various domains, such as social networks, biological networks, and knowledge graphs, which are often too large to be stored and processed on a single machine. As a result, these graphs are typically fragmented and distributed across multiple sites, making it challenging to query them efficiently. The key objective of this research is to develop algorithms that can efficiently query these distributed graphs while minimizing data shipment and response time. Specifically, the authors aim to design algorithms that are ""parallel scalable"" in response time and data shipment, meaning that the algorithm's performance should improve as the number of processing sites increases, and the amount of data shipped should be independent of the size of the graph. Overall, the problem of querying big graphs is important because it has significant implications for various applications, such as social network analysis, recommendation systems, and knowledge graph querying. The authors' goal is to develop efficient and scalable algorithms that can handle large-scale graph-structured data, enabling faster and more efficient querying and analysis of these datasets."|Graph,Simulation,Pattern,Matching,Distributed,Query,Evaluation,Fragmentation,Algorithm,Scalability
19e3d7ed-ff13-578f-9c1d-63898c64be65|2022-10-04T17:20:53|2022|10|Awake-Efficient Distributed Algorithms for Maximal Independent Set|||||||The problem definition addressed in this research is the design of distributed algorithms for the Maximal Independent Set (MIS) problem in the sleeping model, which is a fundamental problem in distributed computing with various applications. The context that makes this problem important is the need to minimize resource utilization in resource-constrained networks, such as ad hoc wireless, sensor, and IoT networks. In these networks, nodes have limited energy and computational resources, and hence, it is crucial to design algorithms that are energy-efficient and minimize the number of rounds a node needs to be awake. The key objective of this research is to design distributed MIS algorithms that have small awake complexity, which is the worst-case number of awake rounds needed by any node until it terminates. The authors aim to achieve this objective by developing algorithms that can solve the MIS problem in a small number of awake rounds, while also minimizing the traditional time complexity of the algorithm. In other words, the authors want to design algorithms that are not only energy-efficient but also have a fast running time.|Distributed,Algorithms,Maximal,Independent,Set,Awake,Complexity,Random,Graphs,Sleeping
6cae13c9-9af6-5461-8749-57dbe935f3a8|2013-12-25T01:21:17|2013|12|STREAMER: A distributed framework for incremental closeness centrality computation|||||||The problem addressed in this research is the efficient maintenance of closeness centrality (CC) scores in dynamic networks. The context that makes this problem important is the widespread use of networks to model various systems, such as social interactions, web pages, and traffic patterns. In these networks, nodes have varying levels of importance, and CC scores quantify the relative importance of each node. However, when the network changes, the CC scores need to be updated, which is a computationally expensive task. The key objective of this research is to develop an efficient method for incrementally maintaining CC scores in dynamic networks. The authors aim to achieve this by designing a distributed framework that can quickly update CC scores in response to changes in the network, without having to recompute them from scratch. This is crucial for applications that require real-time analysis of network dynamics, such as power grid contingency analysis and social network analysis. Overall, the goal is to provide a scalable and efficient solution for maintaining CC scores in dynamic networks, enabling faster and more accurate analysis of network behavior.|Closeness Centrality,Incremental Computation,Dynamic Networks,Distributed Framework,STREAMER,Network Analysis,Centrality Metrics,Graph Algorithms,Parallel Computing,Scalability
b5e2f9cd-9696-51b1-8b91-f6760b863ece|2021-04-13T22:06:44+00:00|2021|4|Distributed Memory Graph Coloring Algorithms for Multiple GPUs|||||||The problem definition addressed in this research is the graph coloring problem, specifically focusing on distance-1 and distance-2 coloring. The context that makes this problem important is its wide range of applications in various fields, including computer science, operations research, and engineering. Graph coloring is used to model various problems, such as scheduling, resource allocation, and circuit design, where vertices represent entities, and edges represent conflicts or constraints between them. The goal is to assign colors to vertices such that adjacent vertices have different colors, minimizing the total number of colors used. The key objectives or goals the authors set to address this problem are: 1. To develop an efficient parallel algorithm for graph coloring that can handle large-scale graphs. 2. To minimize the number of colors used in the coloring, which is an NP-hard optimization problem. 3. To achieve good weak scaling behavior on multiple GPUs, enabling the solution of massive graphs. Overall, the authors aim to provide a scalable and efficient solution to the graph coloring problem, which is essential for various applications and has significant implications for performance and resource utilization.|Graph coloring,Distributed memory,Multiple GPUs,Parallel algorithms,Coloring problem,Distance-1 coloring,Distance-2 coloring,Speculative approach,Iterative approach,Scalability
257c00c0-89de-5268-8b90-131dd79205d6|2015-05-23T08:40:34|2015|5|BFS-4K: An Efficient Implementation of BFS for Kepler GPU Architectures|||||||The problem addressed in this research is the efficient parallelization of the Breadth-First Search (BFS) algorithm on Graphics Processing Units (GPUs) for large-scale graph processing. The context that makes this problem important is the increasing need to process massive graphs in various domains, such as engineering, finance, medicine, and scientific applications, which can involve millions of vertices. The traditional sequential BFS algorithm is inefficient for large graphs, and existing parallel solutions on GPUs often suffer from workload imbalance and are asymptotically less efficient than the fastest CPU implementations. The key objectives or goals of this research are to: Develop an efficient parallel BFS algorithm on GPUs that can handle large-scale graphs. Overcome the workload imbalance issue in existing parallel solutions. Achieve a computational complexity comparable to or better than the fastest CPU implementations. To address these objectives, the authors propose a novel parallel BFS algorithm that leverages the massively parallel architecture of GPUs, incorporating techniques such as dynamic virtual warps, edge discovery, and two-level exclusive prefix sum to manage the frontier propagation steps efficiently.|BFS (Breadth-First Search),GPU (Graphics Processing Unit),Parallel,Graph,Algorithm,Kepler,CUDA,Implementation,Performance,Optimization
d99c679c-0bdc-5cd0-a780-b6a2387144eb|2023-07-07T14:19:39|2023|7|Engineering a Distributed-Memory Triangle Counting Algorithm|||||||The problem definition addressed in this research is triangle counting in large-scale graphs, which is a fundamental graph analysis problem. The context that makes this problem important is the increasing size and complexity of real-world graph datasets, such as social networks, web graphs, and biological networks, which require efficient algorithms to process and analyze. The key objective of this research is to develop scalable and efficient algorithms for triangle counting in distributed memory architectures, which can handle massive graph datasets. The authors aim to address the limitations of existing sequential and parallel algorithms, which are not designed to handle large-scale graphs and are often memory-bound or communication-intensive. Specifically, the authors set out to develop algorithms that can: 1. Scale to thousands of processing elements (PEs) to handle massive graph datasets. 2. Reduce memory requirements and communication overheads. 3. Provide accurate and efficient triangle counting results. By addressing these objectives, the authors aim to enable fast and efficient graph analysis on large-scale graphs, which is essential for various applications, such as social network analysis, web graph analysis, and biological network analysis.|Triangle counting,Distributed memory algorithm,Graph analysis,Clustering coefficient,MPI,Graph processing,Scalability,Parallel computing,Graph algorithms,Large-scale graphs
3d44812e-0506-5b82-b79f-32194c72258b|2017-08-10T13:05:22|2017|8|QFrag: Distributed Graph Search via Subgraph Isomorphism|Marco Serafini,Gianmarco De Francisci Morales,Georgos Siganos||||||The problem addressed in this research is the inefficiency of Bulk Synchronous Parallel (BSP) systems in handling straggler tasks, which are tasks that take significantly longer to complete than others. This problem is important because BSP systems are widely used in various applications, including graph processing, machine learning, and data analytics, where straggler tasks can lead to significant performance degradation and slow down the entire system. The key objective of this research is to develop a task scheduling technique that can efficiently handle straggler tasks and improve the overall performance of BSP systems. The authors aim to achieve this by developing a task fragmentation approach that breaks down tasks into smaller subtasks, detects and separates straggler subtasks, and redistributes them across workers to balance the load and minimize the impact of straggler tasks. In summary, the problem addressed in this research is the inefficiency of BSP systems in handling straggler tasks, and the key objective is to develop a task scheduling technique that can efficiently handle straggler tasks and improve the overall performance of BSP systems.|Graph,Search,Subgraph,Isomorphism,Distributed,Query,Algorithm,Embedding,Enumeration,Fragmentation
7deed2f4-ab43-58ce-a26e-70266636f14b|2022-07-29T07:44:50|2022|7|Distributed PageRank computation with improved round complexities|Siqiang Luo||||||The problem definition addressed in this research is the efficient computation of PageRank in a distributed setting, specifically in the congested clique model. The context that makes this problem important is the increasing need for distributed computation in various applications, such as spatial databases, road network systems, and graph systems. The congested clique model is a fundamental model in distributed computation, where nodes communicate with each other via message passing in synchronous rounds. The key objective of this research is to design an efficient algorithm for computing PageRank in the congested clique model, with a focus on minimizing the round complexity (i.e., the number of communication rounds) and bandwidth (i.e., the size of messages exchanged between nodes). The authors aim to achieve a better trade-off between these two efficiency measures, which is crucial for large-scale distributed systems. In particular, the authors set out to improve upon existing algorithms, such as the IPRA algorithm, which has a round complexity of O(log n) and a bandwidth of O(log n)^3 bits. The goal is to design an algorithm that can estimate PageRank values with a relative error of O(1/log n) in fewer rounds and with a smaller bandwidth, making it more suitable for real-world distributed systems.|PageRank,Distributed Computation,Congested Clique Model,Graph Algorithms,Random Walks,Distributed PageRank,Communication Rounds,Relative Error,Algorithm Design,Graph Processing
5281aa7b-edb2-5d13-8753-ad91c3a408ef|2020-04-14T18:03:07+00:00|2020|4|G-thinker: A Distributed Framework for Mining Subgraphs in a Big Graph|||||||The problem definition addressed in this research is the efficient and scalable mining of subgraphs in large graphs, which is a fundamental problem in graph data analysis. The context that makes this problem important is the increasing availability of large-scale graph data in various domains, such as social networks, biological networks, and web graphs, which requires efficient algorithms to extract valuable insights and patterns. The key objectives or goals the authors set to address this problem are: To design a scalable and efficient subgraph mining algorithm that can handle large graphs with millions of vertices and edges. To minimize the input/output (IO) cost and maximize the CPU utilization, making the algorithm CPU-bound rather than IO-bound. To develop a framework that can be applied to various subgraph mining problems, such as clique, triangle, and subgraph matching. Overall, the authors aim to develop a scalable and efficient subgraph mining algorithm that can handle large graphs and extract valuable insights and patterns, which is essential for various applications in data analysis and machine learning.|Subgraph,Mining,Graph,CPU-bound,Compute-intensive,Clique,Triangle,Subgraph-centric,Distributed,Scalability
8cee156f-b943-5c40-a323-0e9378d6bb6b|2023-01-18T22:05:53+00:00|2023|1|Khuzdul: Efficient and Scalable Distributed Graph Pattern Mining Engine|Jingji Chen,Xuehai Qian||||||The problem definition addressed in this research is the efficient and scalable distributed graph pattern mining, which is a crucial task in various applications such as social network analysis, recommendation systems, and bioinformatics. The context that makes this problem important is the increasing size and complexity of graph-structured data, which poses significant challenges to existing graph mining systems in terms of scalability, performance, and memory usage. The key objectives or goals the authors set to address this problem are: 1. To design a distributed graph pattern mining engine that can efficiently process large-scale graphs and scale to thousands of machines. 2. To minimize the communication overhead and memory usage, which are major bottlenecks in existing systems. 3. To develop a flexible and adaptive scheduling strategy that can effectively utilize the computation resources and balance the workload across machines. To achieve these objectives, the authors propose a novel distributed graph pattern mining engine called Khuzdul, which employs a fine-grained task scheduling strategy, an extendable embedding abstraction, and a hierarchical caching mechanism to optimize the performance and scalability of graph pattern mining.|Graph,Pattern,Mining,Distributed,Engine,Efficient,Scalable,Embedding,Enumeration,Computation
b5ad8214-7885-571f-bb8e-d6e57eb8e8ab|2018-03-09T04:49:08|2018|3|G-Miner: An Efficient Task-Oriented Graph Mining System|Hongzhi Chen,Miao Liu,Yunjian Zhao,Xiao Yan,Da Yan,James Cheng||||||The problem definition addressed in this research revolves around the efficient processing of large-scale graph mining tasks in a distributed computing environment. The context that makes this problem important is the increasing availability of massive graph-structured data, which has led to a growing need for scalable and efficient graph mining algorithms to extract valuable insights from these datasets. However, traditional graph mining approaches are often limited by their computational complexity, memory requirements, and communication overhead, making them unsuitable for large-scale graphs. The key objectives or goals the authors set to address this problem are: 1. To design a scalable and efficient distributed graph mining framework that can handle massive graphs. 2. To minimize the communication overhead and memory requirements associated with graph mining tasks. 3. To develop a task pipeline that can effectively overlap computation and communication, ensuring optimal resource utilization. By achieving these objectives, the authors aim to enable fast and efficient graph mining on large-scale graphs, facilitating the extraction of valuable insights and patterns from these datasets.|Graph Mining,Distributed System,Large Scale Graph,Task Oriented,Graph Processing,CPU Utilization,Memory Consumption,Graph Algorithms,Subgraph Mining,Parallel Processing
dcce33ff-a6a5-5563-85f3-4efa2a4863c6|2022-02-17T11:40:01|2022|2|Distributed CONGEST Approximation of Weighted Vertex Covers and Matchings|||||||The problem definition addressed in this research is the distributed approximation of weighted vertex covers and matchings in graphs. The context that makes this problem important is the increasing need for efficient distributed algorithms to solve graph optimization problems in large-scale networks, such as social networks, communication networks, and the internet. The minimum weighted vertex cover (MWVC) and maximum weighted matching (MWM) problems are fundamental optimization problems in graph theory, and their distributed solutions have numerous applications in network optimization, resource allocation, and data analysis. The key objectives or goals of the authors are to develop efficient distributed algorithms that can approximate the MWVC and MWM problems with a good approximation ratio, while minimizing the number of communication rounds required to solve the problems. Specifically, the authors aim to design algorithms that can achieve an approximation ratio below 2 in the CONGEST model, which is a widely used model for distributed graph algorithms. The authors also aim to explore the limitations of distributed algorithms for these problems, including the trade-offs between approximation ratio and communication rounds. Overall, the research aims to contribute to the development of efficient and scalable distributed algorithms for solving graph optimization problems in large-scale networks.|Distributed,Graph,Algorithms,Vertex,Cover,Minimum,Weighted,Approximation,CONGEST,Model
7334f68d-fe0e-5a8f-ad8a-26476a8a3cb7|2015-10-09T21:29:06|2015|10|PL2AP: Fast Parallel Cosine Similarity Search|||||||The problem definition addressed in this research is the All-Pairs Similarity Search (APSS) problem, which involves finding, for each object in a set, all other similar objects with a similarity value above a certain threshold. The context that makes this problem important is its widespread application in various domains, including clustering, online advertising, recommender systems, near-duplicate document detection, and query refinement. The key objective of this research is to develop efficient parallel algorithms to solve the APSS problem, particularly in the context of high-dimensional sparse data, which is common in many real-world applications. The authors aim to achieve significant speedups over existing serial and parallel methods, while ensuring the accuracy and scalability of their approach.|Similarity,Search,Parallel,Cosine,APSS,AllPairs,Sparse,Multi-core,Inverted,Index
e7e98e43-7120-532e-8a59-82d95efba671|2016-11-01T23:25:35|2016|11|Scalable distributed subgraph enumeration|||||||The problem definition addressed in this research is the subgraph enumeration problem in a distributed environment. The context that makes this problem important is the increasing need to process large-scale graph data in various applications, such as social networks, biological networks, and knowledge graphs. The traditional centralized approach is no longer efficient due to the massive size of these graphs, and distributed processing is necessary. The key objective of this research is to develop an efficient algorithm for subgraph enumeration in a distributed environment. The authors aim to address the following goals: 1. To design an optimal execution plan for solving subgraph enumeration, which minimizes the total cost of processing. 2. To develop a pattern decomposition strategy that can effectively reduce the cost of subgraph enumeration. 3. To propose a join plan that can efficiently process the decomposed patterns in a distributed environment. Overall, the authors aim to provide a scalable and efficient solution for subgraph enumeration in large-scale graph data, which is essential for various applications in data mining, machine learning, and graph analytics.|Subgraph,Enumeration,Distributed,Algorithm,Graph,Pattern,Matching,Join,Optimization,Scalability
b47576a5-a3fa-5f9c-8ece-1953a9f6653c|2021-07-27T15:02:14|2021|7|FlexMiner: A Pattern-Aware Accelerator for Graph Pattern Mining|Xuhao Chen||||||The problem definition addressed in this research is Graph Pattern Mining (GPM), which involves finding all subgraphs in a large data graph that are isomorphic to a given pattern graph. The context that makes this problem important is the increasing availability of large-scale graph data in various domains, such as social networks, biological networks, and web graphs, which can provide valuable insights and knowledge when mined effectively. However, the massive combinatorial search space and expensive graph isomorphism tests make GPM computationally intensive, even on moderate-sized graphs. The key objectives or goals of this research are to: Develop a scalable and efficient solution for GPM problems, which can handle large graphs and patterns. Improve the performance of GPM solvers by exploiting parallelism and reducing memory latency. Design a flexible and programmable hardware architecture that can support various GPM problems and patterns. Overall, the authors aim to address the computational challenges of GPM and provide a scalable and efficient solution that can unlock the potential of graph data in various domains.|Graph Pattern Mining (GPM),Accelerator,Pattern Aware,Software-Hardware Co-Design,Graph,Pattern,Mining,Subgraph,Enumeration,Search Tree
08f7fd69-4f54-57b2-a5b9-f84c056ab92f|2017-03-28T17:29:32|2017|3|Parallelizing Sequential Graph Computations|||||||The problem definition addressed in this research revolves around efficiently processing graph queries in a distributed computing environment. The context that makes this problem important is the increasing scale and complexity of graph-structured data, which is becoming a bottleneck for many applications. The authors identify that existing solutions are limited by their reliance on sequential algorithms, which are not optimized for distributed computing and lead to high computational costs and slow query response times. The key objectives or goals the authors set to address this problem are: 1. To develop a parallel graph query processing framework that can efficiently process graph queries in a distributed computing environment. 2. To minimize the communication overhead and iterative recomputation inherent in incremental graph query processing. 3. To support a wide range of graph queries and algorithms, while ensuring correctness and scalability. Overall, the authors aim to provide a scalable and efficient solution for processing graph queries in distributed computing environments, which is essential for many applications that rely on graph-structured data.|Graph,Parallel,GRAPE,Query,Algorithm,Partition,Incremental,Computation,Optimization,Parallelization
4e2705f2-6f63-5264-9aa0-78defe46b86a|2022-03-03T04:54:58|2022|3|An Efficient Index-Based Approach to Distributed Set Reachability on Small-World Graphs|||||||The problem definition addressed in this research is the efficient processing of set reachability queries in distributed graph systems. The context that makes this problem important is the increasing scale and complexity of graph-structured data, which is common in many applications such as social networks, web graphs, and biological networks. In this context, set reachability queries, which aim to find all reachable pairs of vertices between a set of source vertices and a set of target vertices, are a fundamental operation. However, processing these queries efficiently in a distributed environment is challenging due to the need to balance computation and communication costs. The key objectives or goals of this research are to design an efficient indexing approach that can reduce both computation and communication costs, and to develop a query algorithm that can accurately answer set reachability queries in a distributed graph system. The authors aim to achieve these objectives by proposing a novel indexing structure called ML2hop, which is designed to minimize the number of message exchanges between partitions and reduce the computation cost of local queries.|Reachability,Graph,Indexing,Query,Distributed,2-Hop,Labeling,Partitioning,Scalability,Efficiency
9c4e2d87-5bce-5a63-b8b4-293f2b3ebc41|2019-05-27T00:00:44+00:00|2019|5|Improved Distributed Expander Decomposition and Nearly Optimal Triangle Enumeration|Yi-Jun Chang,Thatchaphol Saranurak||||||The problem addressed in this research is the efficient distributed computation of triangle enumeration and expander decomposition in massive graphs, particularly in the Congested Clique model. The context that makes this problem important is the increasing need to process large-scale graphs in various applications, such as social networks, web graphs, and biological networks, where the graph size exceeds the memory capacity of a single machine. Distributed computing is essential to handle such massive graphs, but it poses significant challenges due to communication constraints. The key objective of this research is to develop efficient distributed algorithms for triangle enumeration and expander decomposition, which are fundamental graph problems. Specifically, the authors aim to design algorithms that can solve these problems in a small number of rounds, ideally in O(1) or O(log n) rounds, where n is the number of vertices in the graph. This is crucial because the number of rounds directly affects the communication overhead and, consequently, the overall computation time. In the Congested Clique model, each vertex can communicate with every other vertex, but the bandwidth constraint limits the amount of information that can be exchanged in each round. The authors' goal is to develop algorithms that can efficiently utilize this communication model to solve triangle enumeration and expander decomposition problems, which are essential for various graph analytics tasks.|Expander Decomposition,Distributed Algorithms,Graph Partitioning,Triangle Enumeration,Congested Clique,Low-Diameter Decomposition,Nearly Optimal,Sparse Cut,Graph Decomposition,Distributed Computing
